event_id	sample_id	patient_id	fusion_name	partner_gene	frame_status	target_role	breakpoint_genomic	breakpoint_exon	breakpoint_protein_position	is_intronic_breakpoint	domain_status	domain_retained_fraction	domain_is_truncated	retained_domains	lost_domains	disrupted_domains	source_annotation_text	source_site2_effect_on_frame
EVT-P-0038235-T01-IM6-118	P-0038235-T01-IM6		FGFR2-NOL4	NOL4	in-frame	five_prime	123240418	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NOL4 (NM_003787) fusion: t(10;18)(q26.13;q12.1)(chr10:g.123240418::chr18:g.31580817) | Protein Fusion: in frame  {FGFR2:NOL4}	NA
EVT-P-0012423-T02-IM6-119	P-0012423-T02-IM6		FGFR2-NOL4	NOL4	in-frame	five_prime	123242055	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NOL4 (NM_003787) fusion (FGFR2 exons 1-17 fused in-frame with NOL4 exons 7-11): t(10;18)(q26.13;q12.1)(chr10:g.123242055::chr18:g.31563418) | Protein Fusion: in frame  {FGFR2:NOL4}	NA
EVT-P-0006328-T02-IM6-120	P-0006328-T02-IM6		FGFR2-NRBF2	NRBF2	in-frame	five_prime	123241246	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NRBF2 (NM_030759) fusion: c.2302-1711:FGFR2_c.157-363NRBF2inv | Protein Fusion: in frame  {FGFR2:NRBF2}	NA
EVT-P-0058339-T01-IM6-121	P-0058339-T01-IM6		FGFR2-PAH	PAH	in-frame	five_prime	123240026	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - PAH (NM_000277) fusion: t(10;12)(q26.13;q23.2)(chr10:g.123240026::chr12:g.103294473) | Protein Fusion: in frame  {FGFR2:PAH}	NA
EVT-P-0015500-T01-IM6-122	P-0015500-T01-IM6		FGFR2-PALLD	PALLD	in-frame	five_prime	123239869	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - PALLD (NM_001166108) Rearrangement : t(4,10)(q33,q26.13)(chr4:g.169605121::chr10:g.123239869) | Protein fusion: in frame (FGFR2-PALLD)	NA
EVT-P-0021448-T03-IM6-123	P-0021448-T03-IM6		FGFR2-PKP4	PKP4	in-frame	five_prime	123242661	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - PKP4 (NM_003628) rearrangement: t(2;10)(q24.1;q26.13)(chr2:g.159395413::chr10:g.123242661) | Protein Fusion: in frame  {FGFR2:PKP4}	NA
EVT-P-0059669-T01-IM7-125	P-0059669-T01-IM7		FGFR2-POC1B	POC1B	in-frame	five_prime	123242798	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - POC1B (NM_001199777.2) fusion: t(10;12)(q26.13;q21.33)(chr10:g.123242798::chr12:g.89857934) | Protein Fusion: in frame  {FGFR2:POC1B}	NA
EVT-P-0008657-T01-IM5-126	P-0008657-T01-IM5		FGFR2-PPP1R21	PPP1R21	in-frame	five_prime	123240684	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR1 (NM_000141) - PPP1R21 (NM_152994)  Rearrangement  : t(2;10)(2p16.3;10q26.13)(chr2:g.48721864::chr10:g.123240684) | Protein fusion: in frame (FGFR2-KLRAQ1)	NA
EVT-P-0057247-T02-IM7-127	P-0057247-T02-IM7		FGFR2-PRDX3	PRDX3	in-frame	five_prime	123242894	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - PRDX3 (NM_006793) fusion: c.2301+318:FGFR2_c.36+287:PRDX3del | Protein Fusion: in frame  {FGFR2:PRDX3}	NA
EVT-P-0011394-T01-IM5-129	P-0011394-T01-IM5		FGFR2-RABGAP1L	RABGAP1L	in-frame	five_prime	123240065	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - RABGAP1L (NM_014857) rearrangement: t(1;10)(q25.1;q26.13)(chr1:g.174863117::chr10:g.123240065 ) | Protein fusion: in frame (FGFR2-RABGAP1L)	NA
EVT-P-0012639-T01-IM5-130	P-0012639-T01-IM5		FGFR2-SEPTIN10	SEPTIN10	unknown	five_prime	123240798	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SEPT10 (NM_144710) rearrangement: t(2;10)(q13;q26.13)(chr2:g.110325395::chr10:g.123240798) | Protein fusion: mid-exon (FGFR2-SEPT10)	NA
EVT-P-0055202-T01-IM6-131	P-0055202-T01-IM6		FGFR2-SH3GLB1	SH3GLB1	in-frame	five_prime	123242019	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SH3GLB1 (NM_001206651) rearrangement: t(1;10)(p22.3;q26.13)(chr1:g.87191292::chr10:g.123242019) | Protein Fusion: in frame  {FGFR2:SH3GLB1}	NA
EVT-P-0011516-T01-IM5-132	P-0011516-T01-IM5		FGFR2-SHC2	SHC2	in-frame	five_prime	123243182	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SH2C (NM_012435) Rearrangement : t(10;19)(q26.13;p13.3)(chr10:g.123243182::chr19:g.447779) | Protein fusion: in frame (FGFR2-SHC2)	NA
EVT-P-0032152-T01-IM6-133	P-0032152-T01-IM6		FGFR2-SHTN1	SHTN1	in-frame	five_prime	123241513	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1598 (NM_001127211) fusion: c.2301+1699:FGFR2_c.534+751:KIAA1598 | Protein Fusion: in frame  {FGFR2:KIAA1598}	NA
EVT-P-0057005-T01-IM6-134	P-0057005-T01-IM6		FGFR2-SHTN1	SHTN1	in-frame	five_prime	123239901	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1598 (NM_001127211) fusion: c.2302-366:FGFR2_c.534+660:KIAA1598del | Protein Fusion: in frame  {FGFR2:KIAA1598}	NA
EVT-P-0064573-T01-IM7-135	P-0064573-T01-IM7		FGFR2-SKI	SKI	in-frame	five_prime	123242232	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SKI (NM_003036) fusion: t(1;10)(p36.33;q26.13)(chr1:g.2207811::chr10:g.123242232) | Protein Fusion: in frame  {FGFR2:SKI}	NA
EVT-P-0054244-T01-IM6-136	P-0054244-T01-IM6		FGFR2-SORBS1	SORBS1	in-frame	five_prime	123243201	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SORBS1 (NM_001034954) fusion: c.2301+11:FGFR2_c.1738-382:SORBS1del | Protein Fusion: in frame  {FGFR2:SORBS1}	NA
EVT-P-0057277-T01-IM6-137	P-0057277-T01-IM6		FGFR2-SRRT	SRRT	out-of-frame	five_prime	123242651	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - SRRT (NM_015908) fusion: t(7;10)(q22.1;q26.13)(chr7:g.100475766::chr10:g.123242651) | Protein Fusion: out of frame  {FGFR2:SRRT}	NA
EVT-P-0055975-T01-IM6-139	P-0055975-T01-IM6		FGFR2-STAT4	STAT4	in-frame	five_prime	123240312	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - STAT4 (NM_001243835) rearrangement: t(2;10)(q32.3;q26.13)(chr2:g.191936121::chr10:g.123240312) | Protein Fusion: in frame  {FGFR2:STAT4}	NA
EVT-P-0045185-T01-IM6-141	P-0045185-T01-IM6		FGFR2-TACC2	TACC2	in-frame	five_prime	123240014	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2302-479:FGFR2_c.8128-2249:TACC2inv | Protein Fusion: in frame  {FGFR2:TACC2}	NA
EVT-P-0031242-T01-IM6-142	P-0031242-T01-IM6		FGFR2-TACC2	TACC2	unknown	five_prime	123239432	18	802	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2405:FGFR2_c.7896+237:TACC2inv | Protein Fusion: mid-exon  {FGFR2:TACC2}	NA
EVT-P-0023364-T03-IM6-143	P-0023364-T03-IM6		FGFR2-TACC2	TACC2	unknown	five_prime	123241587	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) rearrangement: c.2301+1625:FGFR2_c.34-5469:TACC2dup | Antisense Fusion	NA
EVT-P-0024187-T01-IM6-144	P-0024187-T01-IM6		FGFR2-TACC2	TACC2	unknown	five_prime	123240573	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) Fusion (FGFR2 exon 17 with TACC2 exon12) : c.2302-1038:FGFR2_c.8009:TACC2inv | Protein Fusion: mid-exon  {FGFR2:TACC2}	NA
EVT-P-0050962-T01-IM6-145	P-0050962-T01-IM6		FGFR2-TACC2	TACC2	in-frame	five_prime	123241844	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2301+1368:FGFR2_c.7608+332:TACC2inv | Protein Fusion: in frame  {FGFR2:TACC2}	NA
EVT-P-0036358-T01-IM6-146	P-0036358-T01-IM6		FGFR2-TACC2	TACC2	in-frame	five_prime	123239743	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2302-208:FGFR2_c.7344+468:TACC2inv | Protein Fusion: in frame  {FGFR2:TACC2}	NA
EVT-P-0057746-T01-IM6-149	P-0057746-T01-IM6		FGFR2-TACC2	TACC2	in-frame	five_prime	123241998	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2301+1214:FGFR2_c.8128-402:TACC2inv | Protein Fusion: in frame  {FGFR2:TACC2}	NA
EVT-P-0057746-T02-IM6-150	P-0057746-T02-IM6		FGFR2-TACC2	TACC2	in-frame	five_prime	123241998	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TACC2 (NM_206862) fusion: c.2301+1214:FGFR2_c.8128-402:TACC2inv | Protein Fusion: in frame  {FGFR2:TACC2}	NA
EVT-P-0022337-T06-IM6-151	P-0022337-T06-IM6		FGFR2-TBC1D4	TBC1D4	in-frame	five_prime	123241723	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TBC1D4 (NM_014832) fusion: t(10;13)(q26.13;q22.2)(chr10:g.123241723::chr13:g.75946350) | Protein Fusion: in frame  {FGFR2:TBC1D4}	NA
EVT-P-0022337-T04-IM6-152	P-0022337-T04-IM6		FGFR2-TBC1D4	TBC1D4	in-frame	five_prime	123241723	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TBC1D4 (NM_014832) fusion: t(10;13)(q26.13;q22.2)(chr10:g.123241723::chr13:g.75946350) | Protein Fusion: in frame  {FGFR2:TBC1D4}	NA
EVT-P-0005291-T01-IM5-153	P-0005291-T01-IM5		FGFR2-TFEC	TFEC	unknown	five_prime	123241729	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_022970) - TFEC (NM_012252) Rearrangement: t(10;7)(q26.13;q31.2)(chr10:g.123241729;chr7:g.115644112) | Transcript fusion (FGFR2-TFEC)	NA
EVT-P-0016640-T01-IM6-154	P-0016640-T01-IM6		FGFR2-TTC28	TTC28	in-frame	five_prime	123241944	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000142) - TTC28 (NM_001145418) Rearrangement : t(10;22)(q26.11;q12.1)(chr10:g.123241944::chr22:g.28666001) | Protein Fusion: in frame  {FGFR2:TTC28}	NA
EVT-P-0051558-T01-IM6-155	P-0051558-T01-IM6		FGFR2-TTC28	TTC28	in-frame	five_prime	123243158	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TTC28 (NM_001145418) fusion: t(10;22)(q26.13;q12.1)(chr10:g.123243158::chr22:g.28605071) | Protein Fusion: in frame  {FGFR2:TTC28}	NA
EVT-P-0029726-T01-IM6-156	P-0029726-T01-IM6		FGFR2-UBP1	UBP1	in-frame	five_prime	123240062	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - UBP1 (NM_001128161) fusion: t(3;10)(p22.3;q26.13)(chr3:g.33449450::chr10:g.123240062) | Protein Fusion: in frame  {FGFR2:UBP1}	NA
EVT-P-0004089-T01-IM5-158	P-0004089-T01-IM5		FGFR2-VCL	VCL	unknown	five_prime	123242749	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2(NM_000141) - VCL (NM_014000) Rearrangement : c.2301+463:FGFR2_c.1032:VCLinv | Protein fusion: mid-exon (FGFR2-VCL)	NA
EVT-P-0059238-T02-IM7-159	P-0059238-T02-IM7		FGFR2-WAC	WAC	in-frame	five_prime	123242066	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - WAC (NM_016628) fusion: c.2301+1146:FGFR2_c.1437+679:WACinv | Protein Fusion: in frame  {FGFR2:WAC}	NA
EVT-P-0058031-T01-IM6-160	P-0058031-T01-IM6		FGFR2-WAC	WAC	in-frame	five_prime	123243180	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - WAC (NM_016628) fusion: c.2301+32:FGFR2_c.382-351:WACinv | Protein Fusion: in frame  {FGFR2:WAC}	NA
EVT-P-0025807-T01-IM6-161	P-0025807-T01-IM6		FGFR2-YTHDF3	YTHDF3	unknown	three_prime	123242317	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		YTHDF3 (NM_152758) - FGFR2 (NM_000141) rearrangement: t(8;10)(q12.3;q26.13)(chr8:g.64081967::chr10:g.123242317) | Protein Fusion: mid-exon  {YTHDF3:FGFR2}	NA
EVT-P-0056399-T01-IM6-162	P-0056399-T01-IM6		FGFR2-ZFAT	ZFAT	in-frame	five_prime	123240282	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ZFAT (NM_020863) rearrangement: t(8;10)(q24.22;q26.13)(chr8:g.135564146::chr10:g.123240282) | Protein Fusion: in frame  {FGFR2:ZFAT}	NA
EVT-P-0042241-T01-IM6-163	P-0042241-T01-IM6		FGFR2-ZMYM4	ZMYM4	in-frame	five_prime	123242889	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ZMYM4 (NM_005095) fusion: t(1;10)(p34.3;q26.13)(chr1:g.35833702::chr10:g.123242889) | Protein Fusion: in frame  {FGFR2:ZMYM4}	NA
EVT-P-0016195-T01-IM6-164	P-0016195-T01-IM6		GAB2-FGFR2	GAB2	in-frame	five_prime	123242812	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - GAB2 (NM_080491) fusion ( FGFR2 exons 1-17 fused with GAB2 exons 2-10 ) : t(10;11)(q26.11;q14.1)(chr10:g.123242812::chr11:g.78030553) | Protein Fusion: in frame  {FGFR2:GAB2}	NA
EVT-P-0013756-T01-IM5-165	P-0013756-T01-IM5		INA-FGFR2	INA	in-frame	three_prime	123242695	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		INA (NM_032727) - FGFR2 (NM_000141) Rearrangement : c.1066-3500:INA_c.2301+517:FGFR2inv | Protein fusion: in frame (INA-FGFR2)	NA
EVT-P-0013756-T03-IM6-166	P-0013756-T03-IM6		INA-FGFR2	INA	in-frame	three_prime	123242695	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		INA (NM_032727) - FGFR2 (NM_000141) rearrangement: c.1066-3500:INA_c.2301+517:FGFR2inv | Protein Fusion: in frame  {INA:FGFR2}	NA
EVT-P-0002810-T01-IM3-169	P-0002810-T01-IM3		KIAA1217-FGFR2	KIAA1217	in-frame	five_prime	123240874	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			NA | Protein fusion: in frame (FGFR2-KIAA1217)	NA
EVT-P-0000386-T02-IM5-170	P-0000386-T02-IM5		MARVELD3-FGFR2	MARVELD3	unknown	five_prime	123243101	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			MARVELD3 (NM_001017967) - FGFR2 (NM_000141) rearrangement: t(16;10)(16q22.2;10q26.13) (chr16:g.71660650::chr10:123243101) | Antisense fusion	NA
EVT-P-0024094-T01-IM6-172	P-0024094-T01-IM6		MYH9-FGFR2	MYH9	in-frame	five_prime	123240418	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - MYH9 (NM_002473) rearrangement: t(10;22)(q26.13;q12.3)(chr10:g.123240418::chr22:g.36682296) | Protein Fusion: in frame  {FGFR2:MYH9}	NA
EVT-P-0032208-T01-IM6-173	P-0032208-T01-IM6		MYO18B-FGFR2	MYO18B	in-frame	five_prime	123241929	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - MYO18B (NM_032608) rearrangement: t(10;22)(q26.13;q12.2)(chr10:g.123241929::chr22:g.26280218) | Protein Fusion: in frame  {FGFR2:MYO18B}	NA
EVT-P-0021975-T01-IM6-175	P-0021975-T01-IM6		NID2-FGFR2	NID2	out-of-frame	three_prime	123240637	18	768	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		NID2 (NM_007361) - FGFR2 (NM_000141) rearrangement: t(10;14)(q26.13;q22.1)(chr10:g.123240637::chr14:g.52482743) | Protein Fusion: out of frame  {NID2:FGFR2}	NA
EVT-P-0012423-T01-IM5-176	P-0012423-T01-IM5		NOL4-FGFR2	NOL4	in-frame	five_prime	123242054	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NOL4 (NM_003787) Rearrangement  :t(10;18)(q26.13;q12.1)(chr10:g.123242054::chr18:g.31563418) | Protein fusion: in frame (FGFR2-NOL4)	NA
EVT-P-0023103-T01-IM6-177	P-0023103-T01-IM6		NOL4-FGFR2	NOL4	in-frame	five_prime	123241921	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NOL4 (NM_003787) fusion (FGFR2 exons 1-17 fused to NOL4 exons  10-11): t(10;18)(q26.13;q12.1)(chr10:g.123241921::chr18:g.31518701) | Protein Fusion: in frame  {FGFR2:NOL4}	NA
EVT-P-0008693-T01-IM5-178	P-0008693-T01-IM5		NRAP-FGFR2	NRAP	in-frame	five_prime	123242277	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NRAP (NM_198060) rearrangement: c.2301+935:FGFR2_c.2458-427:NRAPdel | Protein fusion: in frame (FGFR2-NRAP)	NA
EVT-P-0006328-T01-IM5-179	P-0006328-T01-IM5		NRBF2-FGFR2	NRBF2	in-frame	five_prime	123241245	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - NRBF2 (NM_030759) rearrangement: c.2302-1710:FGFR2_c.157-364:NRBF2inv | Protein fusion: in frame (FGFR2-NRBF2)	NA
EVT-P-0049071-T01-IM6-180	P-0049071-T01-IM6		NRG3-FGFR2	NRG3	out-of-frame	three_prime	123244882	16	732	True	disrupted	0.09386281588447654	True			Protein tyrosine and serine/threonine kinase	NRG3 (NM_001010848) - FGFR2 (NM_000141) rearrangement: c.823+108972:NRG3_c.2195+27:FGFR2inv | Protein Fusion: out of frame  {NRG3:FGFR2}	NA
EVT-P-0022337-T01-IM6-181	P-0022337-T01-IM6		NRG3-FGFR2	NRG3	out-of-frame	three_prime	123241723	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		NRG3 (NM_001010848) - FGFR2 (NM_000141) Rearrangement : c.953+89877:NRG3_c.2301+1489:FGFR2inv | Protein Fusion: out of frame  {NRG3:FGFR2}	NA
EVT-P-0032171-T03-IM6-182	P-0032171-T03-IM6		OPTN-FGFR2	OPTN	in-frame	five_prime	123239789	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - OPTN (NM_021980) rearrangement: c.2302-254:FGFR2_c.553-1543:OPTNinv | Protein Fusion: in frame  {FGFR2:OPTN}	NA
EVT-P-0032171-T01-IM6-183	P-0032171-T01-IM6		OPTN-FGFR2	OPTN	in-frame	five_prime	123239789	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - OPTN (NM_021980) rearrangement: c.2302-254:FGFR2_c.553-1543:OPTNinv | Protein Fusion: in frame  {FGFR2:OPTN}	NA
EVT-P-0022781-T01-IM6-184	P-0022781-T01-IM6		PDZRN4-FGFR2	PDZRN4	in-frame	five_prime	123241997	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - PDZRN4 (NM_001164595) rearrangement: t(6;10)(q23.1;q26.1)(chr6:g.130408449::chr10:g.123239680) | Protein Fusion: in frame  {FGFR2:PDZRN4}	NA
EVT-P-0044768-T01-IM6-187	P-0044768-T01-IM6		RNF145-FGFR2	RNF145	out-of-frame	three_prime	123243127	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		RNF145 (NM_144726) - FGFR2 (NM_000141) rearrangement: t(5;10)(q33.3;q26.13)(chr5:g.158598146::chr10:g.123243127) | Protein Fusion: out of frame  {RNF145:FGFR2}	NA
EVT-P-0006235-T01-IM5-188	P-0006235-T01-IM5		ROCK1-FGFR2	ROCK1	in-frame	five_prime	123240133	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ROCK1 (NM_005406) rearrangement: t(10;18)(q26.13;q11.1)(chr10:g.123240133::chr18:g18680051) | Protein fusion: in frame (FGFR2-ROCK1)	NA
EVT-P-0039370-T01-IM6-189	P-0039370-T01-IM6		RPAP3-FGFR2	RPAP3	in-frame	three_prime	123242832	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		RPAP3 (NM_024604) - FGFR2 (NM_000141) rearrangement: t(10;12)(q26.13;q13.11)(chr10:g.123242832::chr12:g.48092574) | Protein Fusion: in frame  {RPAP3:FGFR2}	NA
EVT-P-0025074-T01-IM6-190	P-0025074-T01-IM6		SHTN1-FGFR2	SHTN1	in-frame	five_prime	123240122	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1598 (NM_001127211) Fusion (FGFR2 exon 17 with KIAA1598 exon 5): c.2302-587:FGFR2_c.267+2596:KIAA1598 | Protein Fusion: in frame  {FGFR2:KIAA1598}	NA
EVT-P-0032507-T01-IM6-191	P-0032507-T01-IM6		SORBS1-FGFR2	SORBS1	unknown	five_prime	123242268	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) Rearrangement : c.2301+944:FGFR2_chr10:g.97250518del | Transcript Fusion {FGFR2:SORBS1}	NA
EVT-P-0022337-T01-IM6-192	P-0022337-T01-IM6		TBC1D4-FGFR2	TBC1D4	in-frame	five_prime	123241723	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - TBC1D4 (NM_014832) Rearrangement : t(10;13)(q26.13;q22.2)(chr10:g.123241723::chr13:g.75946348) | Protein Fusion: in frame  {FGFR2:TBC1D4}	NA
EVT-P-0021788-T01-IM6-193	P-0021788-T01-IM6		VPS26A-FGFR2	VPS26A	in-frame	three_prime	123242226	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		VPS26A (NM_004896) - FGFR2 (NM_000141) Rearrangement : c.4-1035:VPS26A_c.2301+986:FGFR2inv | Protein Fusion: in frame  {VPS26A:FGFR2}	NA
