event_id	sample_id	patient_id	fusion_name	partner_gene	frame_status	target_role	breakpoint_genomic	breakpoint_exon	breakpoint_protein_position	is_intronic_breakpoint	domain_status	domain_retained_fraction	domain_is_truncated	retained_domains	lost_domains	disrupted_domains	source_annotation_text	source_site2_effect_on_frame
EVT-P-0039109-T02-IM6-113	P-0039109-T02-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808760	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-83:FGFR3_c.162+65:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0039116-T01-IM6-114	P-0039116-T01-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808698	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+37:FGFR3_c.944:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0039138-T02-IM6-115	P-0039138-T02-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808645	16	753	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2258:FGFR3_c.1941+335:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0039166-T01-IM6-116	P-0039166-T01-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808883	17	772	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2315:FGFR3_c.1942-61:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0067303-T01-IM7-117	P-0067303-T01-IM7		FGFR3-TACC3	TACC3	in-frame	five_prime	1808812	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-31:FGFR3_c.1941+863:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0039655-T01-IM6-118	P-0039655-T01-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808887	17	773	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2319:FGFR3_c.1836+86:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0003279-T02-IM6-119	P-0003279-T02-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808708	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) rearrangement: c.2274+47:FGFR3_c.1941+850:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0040543-T01-IM6-120	P-0040543-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808696	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+35:FGFR3_c.1836+39:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0067315-T01-IM7-121	P-0067315-T01-IM7		FGFR3-TACC3	TACC3	unknown	five_prime	1808877	17	770	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2309:FGFR3_c.1941+162:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0067602-T01-IM7-122	P-0067602-T01-IM7		FGFR3-TACC3	TACC3	in-frame	five_prime	1808775	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-68:FGFR3_c.1836+111:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0047905-T01-IM6-123	P-0047905-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808802	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-41:FGFR3_c.1837-96:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0042157-T06-IM7-124	P-0042157-T06-IM7		FGFR3-TACC3	TACC3	unknown	five_prime	1808855	17	763	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2287:FGFR3_c.1942-923:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0042393-T01-IM6-125	P-0042393-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808709	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+48:FGFR3_c.1644+132:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0042515-T01-IM6-126	P-0042515-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808841	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-2:FGFR3_c.1942-418:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0043076-T01-IM6-127	P-0043076-T01-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808926	17	786	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2358:FGFR3_c.2019-34:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0044057-T01-IM6-128	P-0044057-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808714	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+53:FGFR3_c.1645-189:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0016624-T01-IM6-130	P-0016624-T01-IM6		FGFR3-TACC3	TACC3	unknown	five_prime	1808733	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exon 17 fused to TACC3 exon 5): c.2274+72:FGFR3_c.1387:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0045507-T03-IM7-131	P-0045507-T03-IM7		FGFR3-TACC3	TACC3	in-frame	five_prime	1808733	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+72:FGFR3_c.1942-413:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0054391-T01-IM6-132	P-0054391-T01-IM6		FGFR3-TACC3	TACC3	in-frame	five_prime	1808789	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2275-54:FGFR3_c.1941+447:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0006429-T01-IM5-133	P-0006429-T01-IM5		FGFR3-TNIP2	TNIP2	unknown	five_prime	1808801	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) -TNIP2 (NM_024309) rearrangement: c.2275-42:FGFR3_c.147:TNIP2inv | Protein fusion: mid-exon (FGFR3-TNIP2)	NA
EVT-P-0006429-T02-IM6-134	P-0006429-T02-IM6		FGFR3-TNIP2	TNIP2	unknown	five_prime	1808753	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TNIP2 (NM_024309) fusion: c.2275-90:FGFR3_c.195:TNIP2inv | Protein Fusion: mid-exon  {FGFR3:TNIP2}	NA
EVT-P-0050971-T01-IM6-135	P-0050971-T01-IM6		FGFR3-TNIP2	TNIP2	unknown	five_prime	1808827	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TNIP2 (NM_024309) fusion: c.2275-16:FGFR3_c.252:TNIP2inv | Protein Fusion: mid-exon  {FGFR3:TNIP2}	NA
EVT-P-0012257-T01-IM5-136	P-0012257-T01-IM5		LPCAT2-FGFR3	LPCAT2	in-frame	five_prime	1808759	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - LPCAT2 (NM_017839) rearrangement: t(4;16)(p16.3;q12.2)(chr4:g.1808759::chr16:g.55556795) | Protein fusion: in frame (FGFR3-LPCAT2)	NA
EVT-P-0012257-T03-IM6-137	P-0012257-T03-IM6		LPCAT2-FGFR3	LPCAT2	in-frame	five_prime	1808708	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - LPCAT2 (NM_017839) rearrangement: t(4;16)(p16.3;q12.2)(chr4:g.1808708::chr16:g.55556796) | Protein Fusion: in frame  {FGFR3:LPCAT2}	NA
EVT-P-0024146-T01-IM6-139	P-0024146-T01-IM6		NSD2-FGFR3	NSD2	in-frame	three_prime	1801414	3	127	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			WHSC1 (NM_001042424) - FGFR3 (NM_000142) rearrangement: c.761-178:WHSC1_c.380-60:FGFR3dup | Protein Fusion: in frame  {WHSC1:FGFR3}	NA
EVT-P-0017789-T01-IM6-141	P-0017789-T01-IM6		PTBP1-FGFR3	PTBP1	in-frame	five_prime	1808676	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - PTBP1 (NM_002819) rearrangement: t(4;19)(p16.3;p13.3)(chr4:g.1808676::chr19:g.802509) | Protein Fusion: in frame  {FGFR3:PTBP1}	NA
EVT-P-0033176-T01-IM6-142	P-0033176-T01-IM6		RBM20-FGFR3	RBM20	unknown	five_prime	1803168	4	174	False	lost	0.0	False		Protein tyrosine and serine/threonine kinase		FGFR3 (NM_000142) - RBM20 (NM_001134363) rearrangement: t(4;10)(p16.3;q25.2)(chr4:g.1803168::chr10:g.112544434) | Protein Fusion: mid-exon  {FGFR3:RBM20}	NA
EVT-P-0036563-T01-IM6-143	P-0036563-T01-IM6		TACC3-FGFR3	TACC3	out-of-frame	five_prime	1804890	7	311	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		FGFR3 (NM_000142) - TACC3 (NM_006342) Fusion(FGFR3 exon7 fused with TACC3 exon4) :  c.931-529:FGFR3_c.305+1845:TACC3dup | Protein Fusion: out of frame  {FGFR3:TACC3}	NA
EVT-P-0007131-T01-IM5-144	P-0007131-T01-IM5		TACC3-FGFR3	TACC3	in-frame	five_prime	1808764	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 with TACC3 exons 10-16) : c.2275-79:FGFR3_c.1837-97:TACC3dup | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0028647-T01-IM6-145	P-0028647-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808731	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused to TACC3 exons 11-16): c.2274+70:FGFR3_c.1942-150:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0030871-T01-IM6-146	P-0030871-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808856	17	763	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2288:FGFR3_c.1608:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0000289-T01-IM3-147	P-0000289-T01-IM3		TACC3-FGFR3	TACC3	unknown	five_prime	1806109	8	376	False	lost	0.0	False		Protein tyrosine and serine/threonine kinase		FGFR3 (NM_000142)  TACC3 (NM_006342) Duplication (c.1128_c.1592-1871dup) | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0032432-T01-IM6-148	P-0032432-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808674	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+13:FGFR3_c.1837-134:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0028321-T01-IM6-149	P-0028321-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1807884	13	648	False	disrupted	0.6389891696750902	True			Protein tyrosine and serine/threonine kinase	FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-14 fused to TACC3 exons 7-16): c.1943:FGFR3_c.1591+377:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0027211-T01-IM6-151	P-0027211-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808735	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused to TACC3 exons 10-16): c.2274+74:FGFR3_c.1836+111:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0027183-T02-IM6-152	P-0027183-T02-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808673	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) Fusion (FGFR1 exons 1-17 fused with TACC3 exons 11-16 ) : c.2274+12:FGFR3_c.1942-636:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0031155-T01-IM6-153	P-0031155-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808715	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused with TACC3 exons 8-16. This includes the kinase domain of FGFR3.): c.2274+54:FGFR3_c.1644+125:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0026783-T01-IM6-154	P-0026783-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808848	17	760	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 with TACC3 exons 11-16) : c.2280:FGFR3_c.1942-78:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0024954-T02-IM6-155	P-0024954-T02-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808755	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused to TACC3 exons 11-16): c.2275-88:FGFR3_c.1942-76:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0024954-T01-IM6-156	P-0024954-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808755	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused to TACC3 exons 11-16): c.2275-88:FGFR3_c.1942-76:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0002351-T01-IM3-157	P-0002351-T01-IM3		TACC3-FGFR3	TACC3	unknown	five_prime	1808871	17	768	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142)  and TACC3 (NM_006342) duplication (71843bp):  FGFR3:c.2303_TACC3:c.1620dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0024346-T01-IM6-158	P-0024346-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808859	17	764	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to TACC3 exons 6-16): c.2291:FGFR3_c.1461+69:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0033514-T01-IM6-159	P-0033514-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808883	17	772	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to TACC3 exons 4-16): c.2315:FGFR3_c.927:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0023261-T01-IM6-160	P-0023261-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808927	17	787	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to exons 11-16 of TACC3): c.2359:FGFR3_c.1941+673:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0022569-T01-IM6-161	P-0022569-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808705	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused with TACC3 exons 8-16. This includes the kinase domain of FGFR3.): c.2274+44:FGFR3_c.1645-194:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0020355-T01-IM6-162	P-0020355-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808807	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to TACC3 exons 11-16): c.2275-36:FGFR3_c.1942-312:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0019730-T01-IM6-163	P-0019730-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808758	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused in-frame with TACC3 exons 10-16):c.2275-85:FGFR3_c.1836+25:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0034183-T01-IM6-164	P-0034183-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808914	17	782	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to TACC3 exons 7-16): c.2346:FGFR3_c.1591+1975dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0017551-T01-IM5-165	P-0017551-T01-IM5		TACC3-FGFR3	TACC3	unknown	five_prime	1808877	17	770	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused with TACC3 exons 10-16): c.2309:FGFR3_c.1836+8:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0017444-T01-IM6-166	P-0017444-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808864	17	766	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused with TACC3 exons 11-16): c.2296:FGFR3_c.1941+70:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0017056-T01-IM6-167	P-0017056-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808671	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused in-frame with TACC3 exons 11-16): c.2274+10:FGFR3_c.1941+881:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0016989-T01-IM6-168	P-0016989-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808718	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 fused to TACC3 exons 8-16): c.2274+57:FGFR3_c.1645-139:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0001453-T01-IM3-169	P-0001453-T01-IM3		TACC3-FGFR3	TACC3	unknown	five_prime	1808946	17	793	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			NA | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0001453-T01-IM3-170	P-0001453-T01-IM3		TACC3-FGFR3	TACC3	unknown	five_prime	1808946	17	793	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			NA | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0016238-T01-IM6-171	P-0016238-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808706	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exon 17 fused to TACC3 exon 11): c.2274+45:FGFR3_c.1942-654:TACC3inv | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0015863-T01-IM6-173	P-0015863-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808880	17	771	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 fused to TACC3 exons 8-16): c.2312:FGFR3_c.1644+147:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0015195-T01-IM6-174	P-0015195-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808757	17	759	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exon17 fused to TACC3 exon8): c.2275-86:FGFR3_c.1645-28:TACC3dup | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0015024-T01-IM6-175	P-0015024-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808210	15	677	True	disrupted	0.7436823104693141	True			Protein tyrosine and serine/threonine kinase	FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exon 16 fused to TACC3 exon 5) : c.2031-63:FGFR3_c.1385+14:TACC3dup | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0014530-T01-IM6-176	P-0014530-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808715	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) Fusion (FGFR3 exons 1-17 fused with TACC3 exons 6-16) : c.2274+54:FGFR3_c.1462-52:TACC3dup | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0014237-T01-IM6-177	P-0014237-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808958	17	797	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 with TACC3 exons 10-16): c.2390:FGFR3_c.1836+80:TACC3dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0012654-T01-IM5-178	P-0012654-T01-IM5		TACC3-FGFR3	TACC3	unknown	five_prime	1808935	17	789	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) -TACC3 (NM_006342)fusion: c.2367:FGFR3_c.1645-121:TACC3dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0012373-T01-IM5-179	P-0012373-T01-IM5		TACC3-FGFR3	TACC3	in-frame	five_prime	1808730	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-17 with TACC3 exons 10-16 ): c.2274+69:FGFR3_c.1837-70:TACC3dup | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0034666-T01-IM6-180	P-0034666-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808721	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+60:FGFR3_c.1941+226:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0036305-T01-IM6-181	P-0036305-T01-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808902	17	778	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 - (NM_000142) TACC3 (NM_006342) Fusion (FGFR3 exon18 fused with TACC3 exon3) : c.2334:FGFR3_c.274:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0008649-T01-IM5-182	P-0008649-T01-IM5		TACC3-FGFR3	TACC3	unknown	five_prime	1808878	17	770	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (exons 1-18 of FGFR3 fused to exons 7-16 of TACC3): c.2310:FGFR3_c.1645-1546:TACC3dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0029600-T01-IM6-183	P-0029600-T01-IM6		TACC3-FGFR3	TACC3	in-frame	five_prime	1808697	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion: c.2274+36:FGFR3_c.1644+158:TACC3dup | Protein Fusion: in frame  {FGFR3:TACC3}	NA
EVT-P-0007082-T03-IM6-184	P-0007082-T03-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808872	17	768	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3(NM_000142) - TACC3(NM_006342) Fusion (FGFR3 exon 18 fused to TACC3 exon 8)  : c.2304:FGFR3_c.1644+118:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0007082-T02-IM6-185	P-0007082-T02-IM6		TACC3-FGFR3	TACC3	unknown	five_prime	1808872	17	768	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (exons 1-18 of FGFR3 fused to exons 8-16 of TACC3): c.2304:FGFR3_1644+118:TACC3dup | Protein Fusion: mid-exon  {FGFR3:TACC3}	NA
EVT-P-0005966-T01-IM5-186	P-0005966-T01-IM5		TACC3-FGFR3	TACC3	unknown	five_prime	1808853	17	762	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1 to 17 with TACC3 exons 11 to 16) : c.2285:FGFR3_c.1941+423:TACC3dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
EVT-P-0005862-T01-IM5-187	P-0005862-T01-IM5		TACC3-FGFR3	TACC3	in-frame	five_prime	1808707	16	758	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (exons 1-17 of FGFR3 fused to exons 14-16 of TACC3): c.2274+46:FGFR3_c.2223+896:TACC3dup. | Protein fusion: in frame (FGFR3-TACC3)	NA
EVT-P-0004902-T01-IM5-189	P-0004902-T01-IM5		TACC3-FGFR3	TACC3	unknown	five_prime	1808906	17	780	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR3 (NM_000142) - TACC3 (NM_006342) fusion (FGFR3 exons 1-18 with TACC3 exons 11-16) : c.2338:FGFR3_:c.1941+300TACC3dup | Protein fusion: mid-exon (FGFR3-TACC3)	NA
